mmsi_id,imo,call_sign,vessel_name,vessel_type,length,width,TempId,Id_len,StartDigit
378111816,,,,37.0,34.0,7.0,378111816,9,3
371106050,,,,70.0,300.0,50.0,371106050,9,3
367200894,,,,30.0,0.0,0.0,367200894,9,3
375010004,,,,52.0,33.0,12.0,375010004,9,3
210400300,,,,70.0,229.0,32.0,210400300,9,2
367049410,,,,60.0,41.0,7.0,367049410,9,3
356983000,,,,70.0,225.0,32.0,356983000,9,3
477710096,,,,70.0,292.0,46.0,477710096,9,4
433170168,,,,7.0,30.0,10.0,433170168,9,4
636212390,,,,70.0,223.0,30.0,636212390,9,6
366455000,,,,6.0,20.0,6.0,366455000,9,3
477000796,,,,70.0,190.0,32.0,477000796,9,4
235767000,,,,74.0,260.0,32.0,235767000,9,2
218006702,,,,70.0,176.0,32.0,218006702,9,2
477570100,,,,70.0,197.0,32.0,477570100,9,4
636971104,,,,70.0,225.0,32.0,636971104,9,6
636410003,,,,79.0,180.0,30.0,636410003,9,6
367036706,,,,52.0,23.0,10.0,367036706,9,3
576090095,,,,70.0,177.0,28.0,576090095,9,5
353000442,,,,70.0,225.0,32.0,353000442,9,3
636049812,,,,81.0,274.0,48.0,636049812,9,6
256280900,,,,70.0,189.0,31.0,256280900,9,2
538331900,,,,80.0,229.0,32.0,538331900,9,5
371280300,,,,82.0,141.0,24.0,371280300,9,3
305080090,,,,90.0,143.0,23.0,305080090,9,3
316106840,,,,31.0,11.0,6.0,316106840,9,3
636051453,,,,70.0,225.0,32.0,636051453,9,6
366646019,,,,30.0,37.0,9.0,366646019,9,3
636059613,,,,79.0,190.0,32.0,636059613,9,6
352161000,,,,70.0,169.0,27.0,352161000,9,3
352020003,,,,70.0,186.0,24.0,352020003,9,3
357003090,,,,80.0,144.0,24.0,357003090,9,3
477604710,,,,70.0,190.0,32.0,477604710,9,4
355000154,,,,70.0,199.0,32.0,355000154,9,3
308007107,,,,82.0,333.0,58.0,308007107,9,3
636311079,,,,79.0,148.0,24.0,636311079,9,6
636061029,,,,89.0,182.0,31.0,636061029,9,6
371900090,,,,70.0,224.0,32.0,371900090,9,3
372001305,,,,79.0,190.0,32.0,372001305,9,3
212000826,,,,79.0,206.0,29.0,212000826,9,2
477006405,,,,70.0,186.0,32.0,477006405,9,4
371000334,,,,70.0,190.0,32.0,371000334,9,3
219203010,,,,70.0,334.0,43.0,219203010,9,2
356105060,,,,70.0,160.0,26.0,356105060,9,3
248060074,,,,70.0,187.0,33.0,248060074,9,2
257040010,,,,70.0,190.0,32.0,257040010,9,2
372875000,,,,70.0,220.0,32.0,372875000,9,3
371409050,,,,70.0,292.0,46.0,371409050,9,3
269004020,,,,79.0,225.0,32.0,269004020,9,2
357003309,,,,70.0,225.0,32.0,357003309,9,3
367048808,,,,0.0,47.0,14.0,367048808,9,3
366080498,,,,37.0,19.0,5.0,366080498,9,3
366875310,,,,0.0,38.0,10.0,366875310,9,3
636417901,,,,84.0,250.0,44.0,636417901,9,6
710030405,,,,90.0,64.0,11.0,710030405,9,7
356000226,,,,70.0,225.0,32.0,356000226,9,3
412009006,,,,70.0,225.0,32.0,412009006,9,4
366907818,,,,52.0,40.0,12.0,366907818,9,3
538695002,,,,71.0,294.0,32.0,538695002,9,5
356938000,,,,70.0,190.0,32.0,356938000,9,3
353905040,,,,71.0,276.0,32.0,353905040,9,3
265572640,,,,70.0,28.0,8.0,265572640,9,2
265801558,,,,35.0,16.0,6.0,265801558,9,2
366232320,,,,0.0,45.0,10.0,366232320,9,3
548007800,,,,79.0,180.0,30.0,548007800,9,5
218103020,,,,72.0,272.0,40.0,218103020,9,2
351000352,,,,70.0,225.0,32.0,351000352,9,3
248920800,,,,80.0,183.0,32.0,248920800,9,2
311000930,,,,70.0,176.0,31.0,311000930,9,3
239001806,,,,70.0,225.0,32.0,239001806,9,2
477611000,,,,70.0,225.0,32.0,477611000,9,4
441009606,,,,70.0,225.0,32.0,441009606,9,4
209000154,,,,79.0,224.0,32.0,209000154,9,2
369494171,,,,35.0,7.0,3.0,369494171,9,3
538232400,,,,70.0,190.0,32.0,538232400,9,5
311004800,,,,70.0,200.0,32.0,311004800,9,3
309060014,,,,69.0,197.0,30.0,309060014,9,3
367950894,,,,33.0,10.0,3.0,367950894,9,3
265591030,,,,60.0,9.0,3.0,265591030,9,2
548635000,,,,70.0,190.0,32.0,548635000,9,5
215930100,,,,70.0,188.0,27.0,215930100,9,2
419504090,,,,80.0,236.0,42.0,419504090,9,4
538840004,,,,70.0,190.0,32.0,538840004,9,5
248804060,,,,70.0,223.0,32.0,248804060,9,2
563000859,,,,70.0,266.0,36.0,563000859,9,5
319107040,,,,37.0,25.0,6.0,319107040,9,3
636903142,,,,0.0,337.0,46.0,636903142,9,6
367005400,,,,30.0,48.0,10.0,367005400,9,3
303940600,,,,0.0,30.0,8.0,303940600,9,3
210000349,,,,70.0,210.0,30.0,210000349,9,2
357000907,,,,0.0,189.0,33.0,357000907,9,3
369090026,,,,31.0,31.0,10.0,369090026,9,3
303040094,,,,30.0,53.0,16.0,303040094,9,3
247008508,,,,77.0,0.0,0.0,247008508,9,2
419007608,,,,70.0,179.0,28.0,419007608,9,4
311008100,,,,70.0,225.0,32.0,311008100,9,3
366833057,,,,0.0,40.0,10.0,366833057,9,3
373010022,,,,70.0,197.0,32.0,373010022,9,3
311230000,,,,70.0,200.0,32.0,311230000,9,3
354840700,,,,70.0,200.0,32.0,354840700,9,3
538020442,,,,70.0,180.0,28.0,538020442,9,5
357560800,,,,69.0,293.0,34.0,357560800,9,3
228533009,,,,71.0,334.0,42.0,228533009,9,2
247201870,,,,80.0,117.0,20.0,247201870,9,2
636628105,,,,70.0,190.0,32.0,636628105,9,6
636880041,,,,70.0,188.0,28.0,636880041,9,6
566000400,,,,70.0,177.0,28.0,566000400,9,5
477892600,,,,70.0,225.0,32.0,477892600,9,4
353070064,,,,70.0,300.0,32.0,353070064,9,3
538835700,,,,70.0,180.0,34.0,538835700,9,5
220000958,,,,72.0,367.0,42.0,220000958,9,2
372626000,,,,70.0,225.0,32.0,372626000,9,3
636685900,,,,71.0,220.0,32.0,636685900,9,6
218040076,,,,71.0,211.0,32.0,218040076,9,2
372009804,,,,70.0,180.0,30.0,372009804,9,3
477060286,,,,70.0,190.0,32.0,477060286,9,4
367080640,,,,52.0,21.0,8.0,367080640,9,3
235355017,,,,70.0,190.0,32.0,235355017,9,2
538003475,,,,70.0,0.0,0.0,538003475,9,5
212140200,,,,80.0,183.0,32.0,212140200,9,2
352090053,,,,70.0,185.0,30.0,352090053,9,3
538903043,,,,70.0,190.0,32.0,538903043,9,5
636909133,,,,70.0,196.0,31.0,636909133,9,6
477070975,,,,70.0,190.0,32.0,477070975,9,4
353000754,,,,71.0,300.0,37.0,353000754,9,3
367005746,,,,33.0,19.0,6.0,367005746,9,3
636798901,,,,70.0,262.0,32.0,636798901,9,6
215080012,,,,70.0,186.0,35.0,215080012,9,2
218635000,,,,71.0,334.0,43.0,218635000,9,2
355005301,,,,70.0,177.0,31.0,355005301,9,3
367940000,,,,30.0,41.0,9.0,367940000,9,3
369920944,,,,51.0,61.0,8.0,369920944,9,3
308020078,,,,81.0,333.0,58.0,308020078,9,3
351020087,,,,70.0,177.0,30.0,351020087,9,3
366306879,,,,36.0,13.0,4.0,366306879,9,3
563000286,,,,70.0,225.0,32.0,563000286,9,5
370603030,,,,70.0,190.0,32.0,370603030,9,3
370000910,,,,70.0,190.0,32.0,370000910,9,3
477906720,,,,89.0,152.0,27.0,477906720,9,4
271040022,,,,80.0,183.0,32.0,271040022,9,2
356008001,,,,70.0,190.0,32.0,356008001,9,3
366072892,,,,37.0,16.0,6.0,366072892,9,3
367643061,,,,37.0,13.0,4.0,367643061,9,3
538003060,,,,70.0,183.0,32.0,538003060,9,5
248010097,,,,89.0,143.0,23.0,248010097,9,2
366701000,,,,70.0,240.0,30.0,366701000,9,3
370143000,,,,70.0,225.0,32.0,370143000,9,3
636983061,,,,70.0,269.0,32.0,636983061,9,6
367960440,,,,0.0,40.0,14.0,367960440,9,3
210505080,,,,70.0,190.0,32.0,210505080,9,2
212790300,,,,70.0,225.0,32.0,212790300,9,2
356850000,,,,70.0,188.0,28.0,356850000,9,3
477992000,,,,70.0,186.0,31.0,477992000,9,4
367478380,,,,52.0,31.0,9.0,367478380,9,3
256000826,,,,80.0,179.0,32.0,256000826,9,2
372705060,,,,70.0,187.0,32.0,372705060,9,3
308000088,,,,70.0,176.0,31.0,308000088,9,3
367749908,,,,60.0,90.0,20.0,367749908,9,3
564050099,,,,74.0,285.0,40.0,564050099,9,5
356008007,,,,70.0,174.0,28.0,356008007,9,3
371050042,,,,0.0,324.0,43.0,371050042,9,3
257650800,,,,81.0,183.0,32.0,257650800,9,2
366482000,,,,70.0,93.0,20.0,366482000,9,3
371700600,,,,70.0,176.0,28.0,371700600,9,3
636912290,,,,74.0,295.0,32.0,636912290,9,6
636291069,,,,72.0,175.0,27.0,636291069,9,6
372374000,,,,70.0,190.0,32.0,372374000,9,3
256000769,,,,70.0,166.0,27.0,256000769,9,2
354000277,,,,70.0,189.0,32.0,354000277,9,3
371007008,,,,70.0,190.0,32.0,371007008,9,3
564730900,,,,70.0,184.0,28.0,564730900,9,5
366968100,,,,50.0,0.0,0.0,366968100,9,3
367196170,,,,60.0,47.0,11.0,367196170,9,3
240906090,,,,80.0,274.0,50.0,240906090,9,2
563830200,,,,70.0,269.0,32.0,563830200,9,5
477020770,,,,71.0,334.0,43.0,477020770,9,4
367005113,,,,96.0,0.0,0.0,367005113,9,3
538006337,,,,80.0,229.0,32.0,538006337,9,5
371910300,,,,70.0,225.0,32.0,371910300,9,3
369525790,,,,35.0,0.0,0.0,369525790,9,3
367590310,,,,0.0,0.0,0.0,367590310,9,3
311010003,,,,70.0,200.0,32.0,311010003,9,3
636190970,,,,70.0,294.0,32.0,636190970,9,6
431090020,,,,70.0,290.0,47.0,431090020,9,4
538570027,,,,,,,538570027,9,5
232020078,,,,70.0,199.0,32.0,232020078,9,2
538070722,,,,70.0,190.0,32.0,538070722,9,5
477060154,,,,70.0,172.0,28.0,477060154,9,4
248204000,,,,70.0,229.0,38.0,248204000,9,2
636471901,,,,70.0,265.0,32.0,636471901,9,6
538009208,,,,70.0,185.0,32.0,538009208,9,5
371007905,,,,70.0,186.0,30.0,371007905,9,3
366447029,,,,52.0,19.0,13.0,366447029,9,3
259020069,,,,70.0,185.0,30.0,259020069,9,2
538730100,,,,70.0,189.0,32.0,538730100,9,5
372905040,,,,70.0,190.0,32.0,372905040,9,3
357040070,,,,70.0,200.0,32.0,357040070,9,3
564850600,,,,70.0,169.0,26.0,564850600,9,5
367321053,,,,37.0,25.0,7.0,367321053,9,3
351070031,,,,70.0,199.0,32.0,351070031,9,3
366017671,,,,90.0,51.0,12.0,366017671,9,3
477190070,,,,82.0,146.0,24.0,477190070,9,4
366000079,,,,32.0,44.0,18.0,366000079,9,3
290000000,,,,0.0,0.0,0.0,290000000,9,2
353804000,,,,80.0,141.0,24.0,353804000,9,3
338688909,,,,36.0,15.0,3.0,338688909,9,3
244004607,,,,89.0,105.0,11.0,244004607,9,2
636090047,,,,70.0,294.0,32.0,636090047,9,6
477001365,,,,70.0,176.0,29.0,477001365,9,4
636274900,,,,70.0,171.0,27.0,636274900,9,6
353450400,,,,71.0,218.0,32.0,353450400,9,3
636212019,,,,70.0,190.0,32.0,636212019,9,6
353809070,,,,70.0,175.0,26.0,353809070,9,3
565660100,,,,0.0,320.0,40.0,565660100,9,5
248000754,,,,70.0,223.0,32.0,248000754,9,2
325150700,,,,0.0,0.0,0.0,325150700,9,3
354000949,,,,71.0,337.0,46.0,354000949,9,3
353020500,,,,0.0,171.0,27.0,353020500,9,3
308000700,,,,60.0,199.0,26.0,308000700,9,3
477009774,,,,70.0,185.0,32.0,477009774,9,4
477030997,,,,70.0,225.0,32.0,477030997,9,4
371257000,,,,71.0,332.0,43.0,371257000,9,3
316081261,,,,,,,316081261,9,3
311030100,,,,70.0,225.0,32.0,311030100,9,3
219202080,,,,71.0,334.0,43.0,219202080,9,2
370008706,,,,70.0,192.0,32.0,370008706,9,3
219209010,,,,89.0,183.0,28.0,219209010,9,2
351007608,,,,70.0,336.0,43.0,351007608,9,3
367052801,,,,37.0,0.0,0.0,367052801,9,3
367220091,,,,30.0,26.0,8.0,367220091,9,3
336340000,,,,30.0,40.0,10.0,336340000,9,3
367034645,,,,,,,367034645,9,3
353000949,,,,71.0,294.0,40.0,353000949,9,3
367410594,,,,,,,367410594,9,3
352677000,,,,70.0,294.0,32.0,352677000,9,3
338425028,,,,,,,338425028,9,3
538309470,,,,37.0,52.0,11.0,538309470,9,5
477200370,,,,74.0,209.0,30.0,477200370,9,4
367009313,,,,70.0,55.0,12.0,367009313,9,3
311930008,,,,80.0,183.0,32.0,311930008,9,3
354020069,,,,70.0,169.0,26.0,354020069,9,3
477005181,,,,70.0,169.0,28.0,477005181,9,4
563803010,,,,79.0,275.0,32.0,563803010,9,5
354080081,,,,70.0,186.0,32.0,354080081,9,3
269950000,,,,70.0,189.0,31.0,269950000,9,2
566060041,,,,82.0,152.0,27.0,566060041,9,5
477902850,,,,70.0,225.0,32.0,477902850,9,4
355000886,,,,70.0,178.0,28.0,355000886,9,3
369000801,,,,71.0,143.0,23.0,369000801,9,3
357248000,,,,70.0,199.0,32.0,357248000,9,3
564470800,,,,79.0,229.0,36.0,564470800,9,5
367251048,,,,,,,367251048,9,3
310307020,,,,80.0,333.0,70.0,310307020,9,3
357020018,,,,70.0,169.0,27.0,357020018,9,3
636907105,,,,70.0,182.0,27.0,636907105,9,6
351408000,,,,70.0,292.0,45.0,351408000,9,3
356007002,,,,70.0,183.0,32.0,356007002,9,3
563940600,,,,70.0,213.0,31.0,563940600,9,5
218940000,,,,71.0,294.0,32.0,218940000,9,2
370070013,,,,0.0,190.0,32.0,370070013,9,3
316593040,,,,30.0,30.0,7.0,316593040,9,3
366094876,,,,37.0,34.0,8.0,366094876,9,3
565004203,,,,70.0,180.0,32.0,565004203,9,5
256000022,,,,70.0,225.0,33.0,256000022,9,2
525554001,,,,70.0,186.0,30.0,525554001,9,5
367604368,,,,52.0,30.0,8.0,367604368,9,3
622760427,,,,70.0,189.0,32.0,622760427,9,6
538008218,,,,70.0,222.0,30.0,538008218,9,5
369008409,,,,35.0,0.0,0.0,369008409,9,3
351215000,,,,70.0,225.0,32.0,351215000,9,3
355007707,,,,70.0,224.0,36.0,355007707,9,3
218760600,,,,70.0,223.0,32.0,218760600,9,2
548030017,,,,79.0,181.0,31.0,548030017,9,5
354102030,,,,70.0,174.0,29.0,354102030,9,3
636069021,,,,70.0,180.0,20.0,636069021,9,6
356000014,,,,70.0,229.0,32.0,356000014,9,3
636041838,,,,80.0,180.0,32.0,636041838,9,6
366694804,,,,94.0,30.0,15.0,366694804,9,3
413670000,,,,71.0,294.0,32.0,413670000,9,4
576060038,,,,70.0,189.0,32.0,576060038,9,5
239008502,,,,79.0,225.0,32.0,239008502,9,2
356257000,,,,79.0,193.0,27.0,356257000,9,3
232000040,,,,80.0,252.0,44.0,232000040,9,2
338912830,,,,0.0,26.0,8.0,338912830,9,3
367053059,,,,,,,367053059,9,3
357120400,,,,74.0,294.0,32.0,357120400,9,3
247008241,,,,70.0,225.0,32.0,247008241,9,2
352000208,,,,70.0,210.0,32.0,352000208,9,3
477103300,,,,70.0,189.0,32.0,477103300,9,4
477401850,,,,70.0,225.0,32.0,477401850,9,4
355080045,,,,70.0,225.0,32.0,355080045,9,3
338030008,,,,35.0,195.0,22.0,338030008,9,3
218004704,,,,70.0,272.0,40.0,218004704,9,2
636101542,,,,70.0,229.0,32.0,636101542,9,6
563670000,,,,80.0,183.0,32.0,563670000,9,5
257010004,,,,82.0,183.0,32.0,257010004,9,2
249490600,,,,70.0,229.0,37.0,249490600,9,2
622112413,,,,70.0,189.0,32.0,622112413,9,6
538002230,,,,70.0,190.0,34.0,538002230,9,5
352158000,,,,70.0,170.0,27.0,352158000,9,3
257004605,,,,70.0,190.0,32.0,257004605,9,2
247850082,,,,80.0,243.0,42.0,247850082,9,2
308005301,,,,70.0,158.0,24.0,308005301,9,3
351185000,,,,71.0,242.0,33.0,351185000,9,3
352820300,,,,70.0,190.0,32.0,352820300,9,3
367455820,,,,30.0,24.0,7.0,367455820,9,3
311200006,,,,79.0,225.0,32.0,311200006,9,3
367002938,,,,31.0,26.0,8.0,367002938,9,3
234870965,,,,20.0,0.0,0.0,234870965,9,2
239000754,,,,81.0,274.0,48.0,239000754,9,2
367056107,,,,,,,367056107,9,3
212000169,,,,80.0,244.0,42.0,212000169,9,2
357780400,,,,74.0,285.0,40.0,357780400,9,3
538552030,,,,70.0,189.0,32.0,538552030,9,5
355130900,,,,70.0,177.0,32.0,355130900,9,3
212006000,,,,70.0,255.0,43.0,212006000,9,2
432000664,,,,90.0,200.0,32.0,432000664,9,4
248506070,,,,70.0,229.0,32.0,248506070,9,2
367399870,,,,30.0,31.0,12.0,367399870,9,3
477005802,,,,71.0,277.0,40.0,477005802,9,4
370002040,,,,70.0,185.0,31.0,370002040,9,3
211082738,,,,71.0,299.0,40.0,211082738,9,2
311902010,,,,70.0,200.0,32.0,311902010,9,3
636081036,,,,72.0,219.0,32.0,636081036,9,6
477920200,,,,70.0,323.0,43.0,477920200,9,4
357160000,,,,70.0,190.0,32.0,357160000,9,3
636291901,,,,70.0,262.0,32.0,636291901,9,6
211504246,,,,79.0,294.0,32.0,211504246,9,2
477008733,,,,70.0,138.0,22.0,477008733,9,4
377001503,,,,70.0,188.0,32.0,377001503,9,3
538009394,,,,70.0,190.0,32.0,538009394,9,5
316072110,,,,37.0,20.0,4.0,316072110,9,3
566200000,,,,71.0,250.0,35.0,566200000,9,5
538400853,,,,71.0,294.0,32.0,538400853,9,5
303000538,,,,38.0,28.0,8.0,303000538,9,3
636041104,,,,70.0,293.0,40.0,636041104,9,6
477050896,,,,70.0,225.0,32.0,477050896,9,4
538441800,,,,70.0,180.0,30.0,538441800,9,5
636009816,,,,71.0,333.0,44.0,636009816,9,6
316224900,,,,60.0,35.0,8.0,316224900,9,3
338281055,,,,37.0,15.0,5.0,338281055,9,3
372001101,,,,80.0,228.0,32.0,372001101,9,3
477006876,,,,70.0,229.0,32.0,477006876,9,4
538067003,,,,70.0,190.0,32.0,538067003,9,5
356290800,,,,70.0,177.0,28.0,356290800,9,3
210060050,,,,70.0,217.0,32.0,210060050,9,2
367393092,,,,52.0,28.0,9.0,367393092,9,3
357000201,,,,70.0,225.0,32.0,357000201,9,3
538060525,,,,70.0,225.0,32.0,538060525,9,5
311000091,,,,70.0,167.0,26.0,311000091,9,3
357009705,,,,70.0,263.0,32.0,357009705,9,3
636239810,,,,71.0,264.0,32.0,636239810,9,6
355808020,,,,70.0,162.0,26.0,355808020,9,3
311090100,,,,70.0,176.0,30.0,311090100,9,3
477000072,,,,70.0,260.0,32.0,477000072,9,4
215293000,,,,80.0,330.0,60.0,215293000,9,2
538007327,,,,80.0,183.0,32.0,538007327,9,5
367308196,,,,31.0,43.0,14.0,367308196,9,3
255000047,,,,80.0,274.0,48.0,255000047,9,2
367310115,,,,37.0,0.0,0.0,367310115,9,3
244607907,,,,99.0,135.0,11.0,244607907,9,2
338801692,,,,,,,338801692,9,3
356000448,,,,70.0,200.0,32.0,356000448,9,3
538224900,,,,79.0,225.0,32.0,538224900,9,5
353932000,,,,70.0,229.0,35.0,353932000,9,3
565690400,,,,70.0,183.0,31.0,565690400,9,5
248104070,,,,70.0,225.0,32.0,248104070,9,2
538080244,,,,70.0,227.0,32.0,538080244,9,5
249000820,,,,70.0,217.0,32.0,249000820,9,2
636104536,,,,70.0,196.0,32.0,636104536,9,6
538300359,,,,79.0,229.0,37.0,538300359,9,5
356570700,,,,70.0,180.0,29.0,356570700,9,3
564070031,,,,70.0,213.0,32.0,564070031,9,5
325006300,,,,70.0,268.0,43.0,325006300,9,3
316940002,,,,37.0,24.0,6.0,316940002,9,3
566000439,,,,70.0,190.0,32.0,566000439,9,5
367485760,,,,31.0,30.0,10.0,367485760,9,3
338802573,,,,0.0,0.0,0.0,338802573,9,3
567006003,,,,70.0,145.0,24.0,567006003,9,5
245455000,,,,79.0,145.0,27.0,245455000,9,2
244003947,,,,79.0,48.0,8.0,244003947,9,2
367111109,,,,37.0,20.0,6.0,367111109,9,3
235180566,,,,89.0,182.0,32.0,235180566,9,2
373003408,,,,70.0,200.0,32.0,373003408,9,3
367050048,,,,35.0,0.0,0.0,367050048,9,3
247002298,,,,69.0,293.0,36.0,247002298,9,2
309702090,,,,72.0,225.0,33.0,309702090,9,3
367100484,,,,60.0,52.0,11.0,367100484,9,3
212001707,,,,70.0,209.0,32.0,212001707,9,2
372989000,,,,70.0,185.0,32.0,372989000,9,3
366377021,,,,0.0,76.0,21.0,366377021,9,3
366277079,,,,60.0,85.0,24.0,366277079,9,3
244379057,,,,80.0,106.0,11.0,244379057,9,2
564001602,,,,71.0,294.0,32.0,564001602,9,5
248060092,,,,70.0,183.0,32.0,248060092,9,2
244000253,,,,71.0,183.0,25.0,244000253,9,2
366044398,,,,32.0,39.0,12.0,366044398,9,3
538070586,,,,37.0,15.0,8.0,538070586,9,5
316100784,,,,36.0,32.0,8.0,316100784,9,3
305000442,,,,70.0,190.0,26.0,305000442,9,3
338211180,,,,,,,338211180,9,3
367856300,,,,30.0,30.0,6.0,367856300,9,3
228833006,,,,79.0,334.0,42.0,228833006,9,2
351050000,,,,70.0,190.0,33.0,351050000,9,3
636432039,,,,70.0,190.0,32.0,636432039,9,6
636802610,,,,70.0,189.0,31.0,636802610,9,6
564884000,,,,70.0,180.0,32.0,564884000,9,5
247892001,,,,70.0,188.0,32.0,247892001,9,2
373455000,,,,70.0,186.0,28.0,373455000,9,3
367197490,,,,37.0,18.0,6.0,367197490,9,3
240000000,,,,0.0,0.0,0.0,240000000,9,2
259000985,,,,70.0,232.0,32.0,259000985,9,2
373000031,,,,70.0,190.0,33.0,373000031,9,3
338303940,,,,36.0,12.0,2.0,338303940,9,3
565005208,,,,71.0,299.0,40.0,565005208,9,5
309970900,,,,70.0,223.0,32.0,309970900,9,3
477091300,,,,70.0,0.0,0.0,477091300,9,4
366759270,,,,90.0,77.0,25.0,366759270,9,3
230602040,,,,70.0,197.0,32.0,230602040,9,2
477020392,,,,70.0,225.0,32.0,477020392,9,4
636835010,,,,70.0,190.0,32.0,636835010,9,6
319500800,,,,70.0,200.0,32.0,319500800,9,3
566207090,,,,70.0,179.0,28.0,566207090,9,5
538209390,,,,72.0,260.0,32.0,538209390,9,5
538080040,,,,70.0,189.0,32.0,538080040,9,5
356060074,,,,94.0,168.0,25.0,356060074,9,3
338016846,,,,,,,338016846,9,3
311660700,,,,70.0,152.0,24.0,311660700,9,3
210009804,,,,70.0,224.0,32.0,210009804,9,2
211524063,,,,71.0,300.0,40.0,211524063,9,2
636831009,,,,70.0,294.0,32.0,636831009,9,6
413104070,,,,71.0,263.0,32.0,413104070,9,4
305008000,,,,70.0,145.0,18.0,305008000,9,3
477009210,,,,79.0,224.0,32.0,477009210,9,4
538874003,,,,79.0,225.0,32.0,538874003,9,5
338940018,,,,,,,338940018,9,3
371950000,,,,70.0,325.0,43.0,371950000,9,3
354406080,,,,80.0,182.0,32.0,354406080,9,3
563000098,,,,70.0,177.0,28.0,563000098,9,5
310004500,,,,6.0,180.0,0.0,310004500,9,3
565301020,,,,71.0,299.0,40.0,565301020,9,5
211525601,,,,70.0,294.0,32.0,211525601,9,2
355000102,,,,70.0,292.0,45.0,355000102,9,3
416420700,,,,70.0,275.0,32.0,416420700,9,4
210302070,,,,70.0,234.0,32.0,210302070,9,2
277923000,,,,70.0,141.0,23.0,277923000,9,2
372307020,,,,70.0,189.0,32.0,372307020,9,3
369040043,,,,70.0,182.0,32.0,369040043,9,3
240010022,,,,80.0,274.0,47.0,240010022,9,2
538303030,,,,73.0,260.0,32.0,538303030,9,5
372790900,,,,70.0,200.0,35.0,372790900,9,3
352550300,,,,70.0,292.0,46.0,352550300,9,3
367945403,,,,,,,367945403,9,3
372009309,,,,70.0,195.0,32.0,372009309,9,3
370000906,,,,70.0,218.0,32.0,370000906,9,3
538200828,,,,70.0,225.0,32.0,538200828,9,5
477748001,,,,70.0,229.0,38.0,477748001,9,4
477050200,,,,70.0,177.0,26.0,477050200,9,4
477430037,,,,70.0,189.0,32.0,477430037,9,4
477628004,,,,70.0,229.0,32.0,477628004,9,4
367013840,,,,,,,367013840,9,3
247208530,,,,74.0,264.0,32.0,247208530,9,2
316148003,,,,,,,316148003,9,3
564215000,,,,71.0,280.0,40.0,564215000,9,5
538008395,,,,84.0,184.0,27.0,538008395,9,5
303390700,,,,0.0,52.0,12.0,303390700,9,3
367064800,,,,52.0,23.0,6.0,367064800,9,3
367019003,,,,30.0,50.0,8.0,367019003,9,3
319007050,,,,37.0,49.0,10.0,319007050,9,3
240604080,,,,70.0,190.0,32.0,240604080,9,2
538102590,,,,71.0,193.0,28.0,538102590,9,5
311303100,,,,70.0,225.0,32.0,311303100,9,3
355044000,,,,70.0,169.0,27.0,355044000,9,3
220000259,,,,89.0,183.0,28.0,220000259,9,2
235418008,,,,70.0,195.0,32.0,235418008,9,2
366008607,,,,37.0,30.0,7.0,366008607,9,3
248020090,,,,70.0,169.0,27.0,248020090,9,2
357402000,,,,70.0,130.0,23.0,357402000,9,3
636183901,,,,71.0,174.0,27.0,636183901,9,6
367405103,,,,30.0,26.0,7.0,367405103,9,3
235580919,,,,70.0,186.0,38.0,235580919,9,2
367061930,0,WX8482,ROBERT S,0.0,26.0,8.0,367061930,9,3
316003349,0,CFG7268,CALEDONIAN,30.0,30.0,8.0,316003349,9,3
305255000,9366110,V2DM2,BBC ORINOCO,70.0,141.0,22.0,305255000,9,3
366659730,0,WCN2606,CHRISTINE ANDERSON,0.0,0.0,0.0,366659730,9,3
366986380,0,WUV6842,DREDGE OREGON,33.0,61.0,18.0,366986380,9,3
366604000,7218462,WPGJ,HORIZON FAIRBANKS,70.0,0.0,0.0,366604000,9,3
366763440,481,WCY9453,Z FIVE,52.0,29.0,10.0,366763440,9,3
367181280,0,WDD7053,FIRE 1,90.0,15.0,6.0,367181280,9,3
477071400,9381756,VRDX6,ATLANTIC AQUARIUS,80.0,183.0,20.0,477071400,9,4
211311970,9193288,DGAF,ANTWERPEN EXPRESS,79.0,294.0,32.0,211311970,9,2
367085290,0,WDC8331,MARATHON,30.0,30.0,12.0,367085290,9,3
367137370,0,WDD3872,JIM MOORE,31.0,0.0,0.0,367137370,9,3
366710170,8978485,WDA8288,NRC COLUMBIA,54.0,35.0,8.0,366710170,9,3
316005621,0,CY 9219,STORM CREST,31.0,15.0,5.0,316005621,9,3
316011982,0,PENDING,PACIFIC NAVIGATOR,50.0,20.0,6.0,316011982,9,3
367321210,0,WY4464,WINDJAMMER,30.0,22.0,7.0,367321210,9,3
355861000,8712324,3FRI5,QUEEN ACE,70.0,198.0,32.0,355861000,9,3
210238000,8114728,P3DY5,SMARAGDA,70.0,178.0,29.0,210238000,9,2
367309390,7047708,WDD9283,PACIFIC FREEDOM,32.0,37.0,10.0,367309390,9,3
351134000,9233428,H9ZB,TAI HARVEST,70.0,190.0,32.0,351134000,9,3
311613000,9135511,C6TF4,BASS BULKER,70.0,177.0,26.0,311613000,9,3
538002113,9316165,V7GK2,GENCO PREDATOR,70.0,190.0,32.0,538002113,9,5
354700000,8418291,H9XD,VICTORY ACE,70.0,200.0,28.0,354700000,9,3
351546000,9291353,HPOY,MAY STAR,70.0,190.0,32.0,351546000,9,3
239873000,9250189,SWSQ,ANGELIC POWER,79.0,224.0,32.0,239873000,9,2
